#{"t_start": 1765378660.2359, "env_id": "intersection-v0"}
r,l,t
18.019796,20,540.533736
5.0,11,540.853987
2.734654,10,541.167295
17.184641,19,541.709232
2.043643,11,542.016471
3.185129,11,542.385266
2.599705,14,542.891027
15.065176,22,543.584628
15.587257,19,544.066015
-0.7263,13,544.422394
15.015266,17,544.98621
16.185147,20,545.676417
4.0,10,546.1073
17.203122,19,546.590743
17.446021,19,547.184166
17.088518,19,547.543283
19.0,19,548.087129
5.420063,11,548.348367
7.158679,13,548.690914
0.929862,12,549.056531
18.027893,20,549.508084
17.880693,23,550.269492
3.0,10,550.585536
4.047672,12,550.999209
19.0,19,551.699309
1.002863,12,552.034325
-1.028995,13,552.505927
4.158819,10,552.744122
3.0,11,553.109434
3.089761,11,553.458118
3.185129,11,553.766052
17.119692,21,554.241445
14.286146,21,555.175615
1.40895,12,555.407306
3.0,9,555.795116
5.420063,11,556.180089
15.790375,22,556.871531
15.450698,20,557.344926
0.530535,12,557.784955
0.700951,11,558.087717
4.0,11,558.374447
0.684383,10,558.565094
5.0,11,558.860187
12.021677,20,559.382198
17.039099,21,559.778033
16.08852,18,560.43012
3.0,10,560.7854
5.184735,13,561.149786
4.20331,11,561.391993
14.97434,22,561.922657
1.446703,9,562.152336
2.091356,10,562.412058
17.587232,21,563.168248
16.291643,20,563.736795
19.088516,21,564.2647
15.422737,22,564.814356
18.0,18,565.330427
15.450697,21,566.117267
17.0,17,566.573163
3.0,9,566.890388
5.420063,11,567.152129
-2.0,4,567.302757
17.184641,19,567.898428
6.158696,12,568.21265
6.0,12,568.511914
5.70006,11,568.787973
3.0,9,569.106073
17.0,17,569.759545
2.44632,9,570.106929
2.891414,10,570.441741
-0.975396,12,570.882253
3.700314,9,571.255133
3.779888,15,571.611085
21.0,21,572.433586
4.700138,10,572.807144
14.595359,19,573.337386
2.159457,8,573.606602
4.0,9,573.802018
17.014252,20,574.262281
4.047672,12,574.646504
6.0,12,574.889632
14.195781,20,575.334186
13.845753,20,576.045703
17.270871,25,576.789943
3.0,9,577.058183
2.719729,14,577.398153
3.631029,13,577.742287
20.0,20,578.593796
0.4008,13,578.948034
16.020514,18,579.418139
16.308397,22,580.187871
15.862422,21,580.689862
19.0,19,581.063181
17.016578,19,581.482085
5.010189,14,581.909439
0.423917,6,582.064212
0.423917,6,582.262889
3.287564,12,582.534599
15.945727,20,582.918457
2.323512,13,583.271723
16.044162,20,583.827266
18.049924,20,584.285765
18.0,18,584.928188
3.445837,11,585.273474
20.0,20,598.344441
1.798925,13,598.601854
5.70006,11,598.933639
17.576684,23,599.777231
2.984715,13,599.990973
3.0,9,600.285713
7.189956,26,601.181345
16.027911,18,601.679283
6.420028,12,602.112601
3.0,9,602.389676
8.0,14,602.799508
20.0,20,603.41451
19.096619,21,604.053487
4.296116,13,604.312701
3.0,13,604.643105
17.049926,19,605.257136
7.700012,13,605.657488
2.789681,10,605.921195
4.047672,11,606.347077
18.184641,20,606.784085
5.495219,17,607.13593
5.420063,11,607.453446
20.0,20,607.953968
