#{"t_start": 1765311010.4041247, "env_id": "None"}
r,l,t
48.650112,64,2377.056836
34.61,48,2379.894339
60.67514,80,2380.728249
28.098482,37,2384.670964
60.13931,80,2390.533302
37.21086,53,2390.94789
39.67964,56,2396.407075
22.100767,31,2397.457602
59.95428,80,2397.457874
26.23269,37,2398.260611
9.178968,13,2399.126235
28.716305,40,2406.589408
13.053653,18,2410.226848
61.66231,80,2413.865096
58.508923,80,2413.865369
58.826744,80,2415.535326
59.075077,80,2426.554251
59.341904,80,2430.517297
60.153675,80,2430.517571
57.948334,80,2432.142473
58.703274,80,2443.366058
59.218258,80,2447.180462
59.02019,80,2447.18073
16.101578,22,2448.078118
60.133045,80,2448.956645
7.062327,10,2450.951435
21.106659,28,2453.996714
25.00638,33,2457.866263
60.125862,80,2463.852971
58.55777,80,2463.853206
59.66459,80,2470.507171
29.770529,38,2471.711634
58.943638,80,2474.535774
60.311916,80,2480.714246
44.668198,62,2484.758404
60.035812,80,2487.168196
3.6587043,5,2488.228093
57.44118,80,2491.141861
56.993065,80,2508.919876
55.215202,80,2508.920166
53.437473,80,2508.920266
56.993065,80,2508.920341
53.437473,80,2525.441293
53.437473,80,2525.441581
56.993065,80,2525.441683
58.77079,80,2525.441763
5.2582664,7,2528.492375
10.094085,14,2529.976127
12.766262,18,2530.807656
28.645344,39,2535.145821
28.73834,40,2538.277535
40.795033,56,2540.127461
59.160072,80,2547.292989
57.303844,80,2551.732784
57.654823,80,2554.977342
58.945206,80,2556.83464
11.068826,14,2557.850118
58.27596,80,2564.342838
7.191426,11,2566.70132
40.9885,54,2568.422646
58.023388,80,2568.85476
13.4977665,16,2570.120732
8.245198,12,2571.330725
56.678413,80,2574.799219
41.320942,56,2680.359287
57.06023,80,2683.699401
60.56452,80,2686.572053
58.890434,80,2690.081156
27.984562,37,2691.406446
6.590334,9,2692.093128
30.869236,41,2695.159404
58.82462,80,2697.221479
59.413895,80,2708.346708
57.49361,80,2708.996661
3.081034,5,2709.397246
57.91228,80,2712.013906
58.257454,80,2713.8558
26.628788,36,2719.348563
11.79791,17,2722.843149
46.640804,68,2723.279286
59.35702,80,2725.355006
12.528848,19,2726.890808
61.64749,80,2730.427248
27.190462,38,2731.27456
3.7665431,5,2732.362203
30.075523,42,2741.520577
56.86183,80,2742.547942
60.426865,80,2743.992323
59.354473,80,2747.512344
48.910286,66,2758.057673
59.896027,80,2758.467203
56.215603,80,2759.490179
56.34314,80,2764.470594
57.7006,80,2774.602444
57.98668,80,2775.021715
39.9733,55,2775.882778
57.071346,80,2776.091397
23.14414,31,2782.222208
58.337795,80,2791.273263
57.73475,80,2791.682561
59.36685,80,2792.764329
5.5926747,9,2793.172729
4.9978495,7,2793.173002
58.784264,80,2798.897311
58.988243,80,2809.359929
58.838665,80,2809.791345
56.62767,80,2809.791711
17.93648,25,2814.965985
57.89005,80,2815.596277
46.48699,63,2822.870857
59.42972,80,2826.033317
58.14937,80,2831.810718
58.851395,80,2832.421495
43.602013,61,2838.919647
59.112328,80,2839.794477
57.331978,80,2848.406726
59.915115,80,2849.024296
22.135214,32,2855.129498
60.379856,80,2855.592356
57.935905,80,2856.46464
16.79733,25,2861.985058
26.192184,34,2863.032127
57.989483,80,2866.135645
60.249977,80,2872.24598
57.10909,80,2878.732562
59.474667,80,2879.776681
58.530937,80,2882.838779
30.290712,43,2887.679218
58.134357,80,2888.895145
12.621043,19,2892.686783
59.00324,80,2896.110231
59.94005,80,2899.312429
58.18161,80,2904.020082
58.913036,80,2909.27866
36.527157,52,2910.125185
58.335644,80,2912.808346
31.059345,41,2917.902703
60.095516,80,2920.744858
60.255978,80,2926.796296
57.65828,80,2929.619115
58.142433,80,2934.625962
21.992168,31,2936.0797
60.58328,80,2937.495203
29.522453,40,2942.832311
56.86936,80,2943.46012
14.873198,20,2946.998252
57.731396,80,2952.55609
57.935257,80,2953.978501
58.83449,80,2960.046472
29.8526,41,2961.138121
9.539946,13,2962.797966
59.278656,80,2963.605244
16.89841,23,2967.444337
59.859146,80,2970.522217
60.064037,80,2977.713101
59.802055,80,2980.354144
38.750637,53,2981.823266
12.530882,18,2984.231168
60.908875,80,2984.451232
59.24146,80,2994.812495
60.532116,80,2998.738558
59.501026,80,3000.9432
58.39339,80,3001.153335
61.940914,80,3011.666467
3.5991046,5,3012.70964
58.874973,80,3015.733603
59.209217,80,3018.190469
59.331253,80,3018.411683
12.984658,19,3019.916505
13.649826,19,3022.562735
58.4863,80,3029.896476
53.380447,71,3033.467222
58.11626,80,3037.223616
57.370102,80,3039.80462
60.08167,80,3046.942415
59.69554,80,3050.28826
58.53399,80,3053.801445
57.071873,80,3056.228212
59.69569,80,3063.438575
59.26091,80,3066.69926
58.696934,80,3070.255004
15.075172,20,3070.887416
6.5447063,9,3072.091323
55.934742,80,3072.718693
8.447934,12,3074.544299
62.03801,80,3079.742513
56.67688,80,3087.068283
59.375107,80,3088.953532
6.0563383,9,3090.927793
58.176052,80,3090.928035
14.568059,20,3091.391919
58.697403,80,3096.538793
59.96344,80,3207.517965
59.17639,80,3207.518284
58.241528,80,3207.949128
5.2950563,7,3209.378172
55.931915,80,3212.817705
19.392092,26,3212.817966
58.520817,80,3224.134484
57.168736,80,3226.016243
58.731,80,3229.496614
56.755424,80,3229.496895
19.388973,27,3235.136659
58.989323,80,3240.855707
59.737713,80,3242.844596
28.521406,39,3243.497359
58.172092,80,3246.434947
24.794094,35,3250.700957
24.615189,34,3253.558113
57.15411,80,3257.981458
59.272472,80,3259.823476
41.010067,58,3265.784981
58.99792,80,3267.716981
57.76919,80,3274.522186
58.82314,80,3276.417164
45.359432,62,3280.651837
58.200382,80,3282.517223
18.367432,26,3286.015875
57.226677,80,3291.166774
59.8067,80,3293.075094
15.033675,22,3297.6619
60.26168,80,3299.133865
59.41449,80,3302.786087
28.911043,39,3306.044127
15.177599,21,3307.309251
58.447952,80,3308.13844
57.689976,80,3315.837761
60.07582,80,3322.661818
57.849525,80,3323.903122
58.806572,80,3324.726268
58.68257,80,3332.690821
58.573215,80,3339.226516
58.34718,80,3340.484109
57.656734,80,3341.384853
43.00739,59,3345.091708
58.090023,80,3356.169621
59.49249,80,3357.415933
57.396248,80,3358.239867
57.645214,80,3361.812767
10.604795,15,3365.012148
23.51186,30,3371.216669
57.44719,80,3372.903805
59.53437,80,3374.139308
59.557438,80,3374.974435
26.020462,35,3378.459124
60.535442,80,3389.430787
3.8649728,5,3390.48392
57.330746,80,3390.710037
59.406685,80,3391.586689
8.689718,13,3393.326929
59.456783,80,3395.21547
17.483265,25,3397.011035
57.473957,80,3407.811159
59.79709,80,3410.466654
14.756914,20,3412.076629
59.989944,80,3412.295696
59.717396,80,3413.918638
11.731293,17,3415.571168
21.755447,27,3418.049925
57.241123,80,3426.94309
40.700554,57,3427.417106
59.86036,80,3430.721331
58.21241,80,3434.626793
57.129417,80,3443.741403
58.175095,80,3444.175136
10.421815,15,3447.220131
58.744396,80,3447.22039
14.836704,21,3448.046039
58.678883,80,3451.087282
58.993362,80,3463.897179
57.512623,80,3463.897476
59.89949,80,3464.749845
58.936043,80,3467.97317
57.40439,80,3480.815519
59.657352,80,3480.816099
59.51737,80,3481.678479
58.305664,80,3484.764239
52.886463,73,3496.900643
56.280396,80,3497.57035
58.24465,80,3497.570615
58.021435,80,3501.513407
55.635918,80,3513.819978
57.57716,80,3514.446482
59.41933,80,3514.446741
63.342983,80,3518.266552
32.214397,42,3522.928497
18.943108,26,3523.556734
38.957153,53,3524.602746
20.481888,28,3528.788801
57.33442,80,3530.791926
11.248547,16,3534.101145
4.2873855,6,3535.350166
58.481895,80,3540.385729
60.459633,80,3541.421264
59.184875,80,3545.52006
18.34662,26,3546.758628
58.59955,80,3552.184876
57.10651,80,3557.244365
57.67275,80,3562.679203
58.723244,80,3563.907735
56.734234,80,3569.601794
59.269997,80,3574.419127
58.81544,80,3579.753142
59.691124,80,3580.986255
42.926334,59,3582.024037
59.290985,80,3591.309805
14.979167,21,3595.833621
58.832066,80,3596.713646
57.77567,80,3598.035083
9.856576,15,3599.092797
58.449986,80,3599.093053
44.09594,60,3611.696434
58.489204,80,3613.657242
57.800644,80,3614.890045
59.042534,80,3615.924862
57.585426,80,3628.713773
58.285233,80,3630.55462
58.949615,80,3631.805792
58.707935,80,3632.854906
5.018331,8,3733.683424
59.7504,80,3744.3508
60.071426,80,3746.169651
58.91776,80,3747.449434
59.10164,80,3750.214009
12.534802,17,3753.875345
58.578938,80,3761.385976
58.481907,80,3763.27682
59.26028,80,3764.619931
5.1175566,8,3766.288532
59.257904,80,3770.736585
20.837442,28,3771.946339
58.81482,80,3778.000858
58.815193,80,3779.865124
37.40688,50,3782.371222
4.6221256,6,3783.588044
57.649338,80,3787.530638
58.13251,80,3794.612959
58.85967,80,3796.516402
59.377586,80,3800.527333
58.35996,80,3804.195901
59.64701,80,3811.694121
57.87856,80,3813.462361
60.240284,79,3816.928093
58.48596,80,3820.912097
59.158466,80,3828.306277
59.631554,80,3830.171899
59.23705,80,3833.542133
58.684032,80,3837.695928
27.896505,38,3838.111374
58.69168,80,3844.883869
58.21394,80,3850.463883
58.590763,80,3854.598915
58.21334,80,3855.014002
59.04431,80,3861.959885
58.134506,80,3867.306255
60.348923,80,3871.254813
58.162323,80,3871.684224
59.037346,80,3878.653959
60.53305,80,3884.063659
59.967194,80,3888.059424
59.70179,80,3888.473546
59.180935,80,3895.286408
13.7911415,20,3899.685054
59.208004,80,3900.930824
59.140625,80,3904.891277
61.263012,80,3905.344755
3.2362394,5,3906.001275
59.60262,80,3916.316926
60.0228,80,3917.551997
9.237351,13,3920.173428
58.92633,80,3921.886015
57.26999,80,3922.519051
60.23429,80,3932.935
59.729668,80,3936.829539
59.411617,80,3938.641169
58.67937,80,3939.289586
39.369434,53,3948.305221
60.205544,80,3949.945124
60.056934,80,3955.465027
20.824743,28,3955.674821
58.46339,80,3956.094814
24.548613,33,3963.198358
59.27872,80,3965.094572
58.617825,80,3972.283693
58.158226,80,3972.495456
4.310501,6,3973.762923
15.194188,21,3978.054737
59.258842,80,3979.727876
28.313438,39,3980.359501
58.727276,80,3981.681127
32.78396,45,3989.827988
42.18005,60,3992.334198
58.681915,80,3994.922989
12.308202,16,3998.429273
59.683037,80,3998.641644
58.867195,80,4007.037273
59.57074,80,4009.741028
23.054731,32,4013.8627
56.791576,80,4015.508627
59.523438,80,4015.743622
23.391811,30,4022.001744
11.804345,16,4025.276667
58.024693,80,4026.310103
60.445465,80,4030.412223
60.07114,80,4032.125786
58.831673,80,4041.771948
57.60837,80,4042.982656
58.35741,80,4047.165456
57.765186,80,4048.817992
58.805283,80,4058.682549
58.643875,80,4059.733263
10.904756,15,4062.793793
57.026485,80,4063.838558
58.239212,80,4065.505725
58.76692,80,4075.419833
40.669575,56,4075.633002
58.998043,80,4079.712179
15.681871,22,4080.340617
58.275196,80,4082.435335
10.57849,16,4085.686031
57.806988,80,4092.233558
57.940475,80,4096.473877
15.664561,22,4096.893145
58.459362,80,4097.104568
10.378761,14,4099.968779
61.975697,80,4102.69545
58.390068,80,4113.274398
59.162834,80,4113.902331
57.239452,80,4116.577506
53.339115,69,4117.012495
33.533585,46,4126.690289
57.12958,80,4130.017933
57.744396,80,4130.655146
58.462868,80,4133.318566
57.87531,80,4143.449746
58.28915,80,4146.82695
59.77761,80,4147.446656
60.272842,80,4150.060726
4.585915,6,4151.321786
57.767292,80,4160.359048
56.71301,80,4263.410122
58.719852,80,4264.018733
58.652554,80,4268.15257
58.459812,80,4276.98832
57.556297,80,4280.420393
57.606956,80,4281.055841
58.369434,80,4285.060779
59.59798,80,4293.822323
59.185352,80,4297.183396
58.354618,80,4297.818578
58.23243,80,4301.658005
58.343204,80,4310.456546
59.15853,80,4313.725237
59.03973,80,4314.337253
58.618877,80,4318.478055
59.317463,80,4326.985172
58.457424,80,4330.324775
57.876656,80,4330.976797
58.16695,80,4334.98615
24.175625,34,4342.32021
58.891838,80,4343.931025
58.398254,80,4347.18892
59.065796,80,4347.807785
20.213537,28,4349.771688
25.561613,34,4357.122636
58.45285,80,4359.356933
4.5769186,7,4360.793759
56.361275,80,4364.320559
58.66597,80,4364.947146
57.811394,80,4373.937902
5.700262,8,4375.552804
57.001225,80,4377.430071
58.66562,80,4380.964297
59.23203,80,4381.581833
59.41261,80,4392.441687
56.980354,80,4394.2748
57.136353,80,4397.766066
59.71068,80,4398.391477
57.681664,80,4408.995254
59.170788,80,4410.899105
58.81633,80,4414.526713
57.580067,80,4415.146801
12.0546055,18,4418.832175
58.980774,80,4425.726798
57.756687,80,4427.701487
58.69967,80,4431.213878
3.7166007,5,4432.219247
57.82307,80,4435.450132
59.17677,80,4442.285745
58.11427,80,4444.106134
58.216434,80,4448.549055
4.3905954,6,4449.886534
56.170376,80,4452.003351
58.63434,80,4458.803217
58.476448,80,4460.628839
11.414502,17,4462.309518
58.623627,80,4466.629798
58.72498,80,4468.795867
58.85583,80,4477.444721
58.299946,80,4479.172681
49.05796,66,4482.551703
56.370193,80,4483.394625
57.99177,80,4494.464643
58.16418,80,4496.144262
59.01645,80,4499.511479
59.03219,80,4500.40066
58.793438,80,4511.208848
59.938225,80,4513.005666
58.339333,80,4516.48756
58.91372,80,4517.302655
58.24684,80,4528.155487
58.688034,80,4529.858518
59.54511,80,4533.281875
58.830696,80,4534.122752
26.368216,37,4537.860245
18.956263,24,4543.071826
58.353947,80,4545.378438
12.158875,17,4546.61532
56.415176,80,4550.497865
58.943398,80,4551.3227
26.738274,38,4554.531541
58.839817,80,4561.939469
44.15449,62,4564.07979
60.134586,80,4567.073869
56.95275,80,4571.108012
58.43787,80,4578.71893
57.063023,80,4580.745175
58.55214,80,4583.646738
58.778496,80,4588.041075
58.556976,80,4595.409753
61.014603,80,4597.461533
59.73658,80,4600.364793
58.04877,80,4604.580404
49.188213,65,4611.267782
58.852486,80,4612.309965
58.392197,80,4617.420596
58.27444,80,4621.528592
59.969875,80,4627.91955
56.281746,80,4629.018787
8.067496,12,4631.467288
58.81545,80,4634.023641
59.038555,80,4638.387747
59.05963,80,4644.821187
59.645603,80,4648.637928
59.08757,80,4651.077398
59.277565,80,4655.26609
58.21453,80,4661.723818
57.19244,80,4665.255828
58.604256,80,4667.755867
57.38029,80,4671.90288
59.437504,80,4678.24553
57.259705,80,4681.819193
58.078068,80,4684.422492
58.67062,80,4688.478909
14.218011,20,4688.479169
59.031063,80,4795.944281
57.866535,80,4799.66907
59.10677,80,4806.414494
58.888035,80,4806.414762
57.622925,80,4813.114566
58.477913,80,4816.85584
58.089638,80,4823.572432
59.554844,80,4823.572724
17.097958,24,4828.504907
58.600555,80,4829.952013
4.868073,6,4831.21692
58.370003,80,4833.558069
58.79303,80,4840.163037
58.986675,80,4845.206974
57.22372,80,4848.023649
58.18885,80,4850.340697
58.577885,80,4856.895483
58.061466,80,4861.961532
57.53319,80,4864.619789
60.00863,80,4866.888488
60.850403,80,4873.469312
57.64464,80,4878.323856
58.311146,80,4881.042093
59.161133,80,4883.422748
58.563686,80,4889.922678
58.720924,80,4894.918334
58.71972,80,4897.538453
57.68189,80,4899.836729
57.192997,80,4906.445917
6.816972,10,4908.666154
58.850925,80,4911.489473
59.320187,80,4914.106858
58.425842,80,4916.321018
58.177715,80,4925.043983
58.80227,80,4927.881219
58.707767,80,4930.702036
58.366947,80,4933.029525
58.65735,80,4941.621912
59.63013,80,4944.59266
58.793003,80,4947.258744
58.480724,80,4949.500972
23.667337,32,4951.157913
58.30254,80,4958.202042
59.06141,80,4963.685031
59.509613,80,4965.94278
58.977013,80,4967.728905
59.640224,80,4974.793642
59.076992,80,4980.567291
58.170803,80,4982.8863
57.956776,80,4984.507921
58.995144,80,4991.549016
59.663345,80,4997.250329
60.037266,80,4999.51442
58.91323,80,5001.136933
59.28947,80,5008.245088
58.265644,80,5013.818634
59.15629,80,5016.072688
59.370792,80,5017.783179
59.628067,80,5024.779365
58.525925,80,5030.557019
58.96632,80,5032.799273
58.956673,80,5034.601317
14.997854,22,5039.267695
28.68354,41,5041.547114
58.71607,80,5041.774894
58.5609,80,5047.203122
23.692041,33,5048.344734
58.006714,80,5055.914703
57.249317,80,5058.488024
59.659676,80,5064.019743
21.24888,30,5064.666774
58.22992,80,5065.114183
57.09714,80,5072.479265
58.913673,80,5080.541517
58.39303,80,5081.189166
58.714966,80,5081.613945
16.88515,23,5085.238053
59.398903,80,5089.033389
59.0249,80,5097.659939
58.449852,80,5098.078503
58.859707,80,5101.895671
9.1491995,13,5104.594495
58.962658,80,5105.611233
59.046978,80,5114.137354
58.167297,80,5114.555728
55.215202,80,5136.268443
56.993065,80,5136.268728
55.215202,80,5136.268839
56.993065,80,5136.268905
53.437473,80,5152.876216
56.993065,80,5152.876508
58.77079,80,5152.87661
56.993065,80,5152.87668
59.228012,80,5169.522526
59.202503,80,5169.52279
58.703705,80,5169.522892
58.712578,80,5169.522958
58.667053,80,5186.061066
58.81433,80,5186.061317
59.48703,80,5186.061445
59.2833,80,5186.061523
58.807167,80,5202.73099
58.601177,80,5202.731353
59.377052,80,5202.73148
57.33449,80,5202.731559
34.188656,47,5212.448648
58.037384,80,5219.199572
58.28841,80,5219.199881
58.553185,80,5219.200061
5.2703247,8,5220.859367
58.69048,80,5228.799885
7.994815,12,5231.356036
59.0594,80,5235.733862
58.867153,80,5235.734098
57.0903,77,5236.855061
59.235,80,5248.172493
58.536964,80,5252.652163
58.64571,80,5252.652448
58.776947,80,5353.953586
59.4692,80,5365.306412
10.769797,16,5368.679973
58.661682,80,5369.747844
59.45094,80,5369.748092
58.195293,80,5370.814141
59.117985,80,5385.374135
59.07959,80,5386.471249
60.320744,80,5386.471516
57.580673,80,5387.663471
58.086533,80,5402.542011
59.191322,80,5403.55409
58.86999,80,5403.554389
58.881893,80,5404.613022
58.934902,80,5419.11668
58.14313,80,5420.168715
60.5041,80,5420.168971
58.94918,80,5421.23898
59.787216,80,5435.722744
60.687145,80,5436.797413
58.254063,80,5436.797667
59.91396,80,5437.81616
57.79536,80,5452.257591
58.786987,80,5453.316529
59.68833,80,5453.316797
59.02858,80,5454.430761
59.350666,80,5469.289891
58.05689,80,5470.339332
59.336678,80,5470.339622
58.70031,80,5471.392663
17.881828,25,5475.577745
59.323242,80,5485.929943
55.29035,76,5486.141907
59.887676,80,5487.974361
58.92429,80,5492.246282
59.18883,80,5502.495064
58.73284,80,5502.712421
59.899242,80,5504.559261
60.130726,80,5508.975519
49.0167,67,5516.906032
59.258274,80,5519.388719
59.455395,80,5521.515922
58.556725,80,5525.666727
59.295097,80,5533.616244
59.06983,80,5536.107101
58.67258,80,5538.151167
23.655926,33,5540.388266
59.00321,80,5542.23248
58.615242,80,5552.344024
58.867783,80,5554.346197
58.029984,80,5556.724517
58.31545,80,5558.599827
59.791416,80,5568.957953
58.798622,80,5571.070903
58.975426,80,5573.318335
58.089268,80,5575.14819
58.65968,80,5585.962853
58.385513,80,5588.025974
58.103996,80,5590.353813
58.240257,80,5592.332119
58.794804,80,5603.032067
58.658386,80,5605.173629
57.69611,80,5607.477997
58.365166,80,5609.40789
58.299328,80,5620.255175
59.421886,80,5622.293995
59.3179,80,5624.596139
58.9339,80,5626.453492
58.51903,80,5636.848113
58.55672,80,5638.857957
58.869057,80,5641.115896
59.688255,80,5643.174403
59.124348,80,5653.408748
58.87523,80,5655.531057
58.267746,80,5657.811509
58.2528,80,5659.731441
58.643147,80,5670.38303
58.847324,80,5672.491128
6.6538367,10,5672.49143
59.641594,80,5674.7198
59.179245,80,5676.544047
59.12758,80,5688.945729
59.63746,80,5688.945999
58.296066,80,5691.184306
58.88228,80,5693.046305
59.213173,80,5706.076792
58.903835,80,5706.077039
59.481785,80,5708.298913
58.233616,80,5710.149688
40.215225,54,5719.468344
59.392998,80,5722.579854
58.615196,80,5722.58012
57.42272,80,5726.807366
8.221163,11,5729.094818
29.137749,41,5731.155123
59.620243,80,5736.044489
50.150738,69,5736.868423
6.945265,9,5737.880317
58.89975,80,5745.595054
59.346226,80,5747.685733
59.563534,80,5753.461708
59.41413,80,5754.532678
35.21441,47,5755.361977
16.951172,24,5759.588836
58.857502,80,5764.412529
58.51802,80,5770.264502
59.61571,80,5772.145865
12.1869545,18,5775.856062
58.914112,80,5776.262713
58.281174,80,5781.188231
60.77077,80,5887.975125
59.0065,80,5893.762624
59.0077,80,5894.204547
58.675076,80,5898.878018
33.253807,46,5903.216681
59.309097,80,5904.707357
58.19486,80,5910.625166
58.60179,80,5915.356091
58.826183,80,5919.810429
58.63747,80,5921.229028
58.259712,80,5927.125356
58.757847,80,5932.04366
59.176487,80,5936.458166
59.11592,80,5937.881241
59.23943,80,5944.082649
58.87984,80,5948.995763
58.675797,80,5953.307896
58.77079,80,5954.774328
58.74851,80,5960.742773
58.4851,80,5965.453523
59.431602,80,5969.854559
59.362072,80,5971.325418
58.15283,80,5977.591122
43.516037,60,5978.205892
30.491583,40,5978.451299
58.895115,80,5987.915103
58.74857,80,5993.967891
58.32763,80,5994.608716
57.102467,80,5994.822059
27.926195,39,5996.038985
58.960705,80,6010.876247
58.14689,80,6011.504014
58.051258,80,6011.71586
59.24313,80,6012.966842
58.350437,80,6027.650225
58.680965,80,6028.246512
59.355602,80,6028.457976
58.39954,80,6029.667678
58.7403,80,6044.418069
58.970036,80,6045.036727
59.08037,80,6045.249123
57.704105,80,6046.464844
58.888653,80,6061.191461
58.526363,80,6061.851609
59.046112,80,6062.108771
58.192413,80,6063.356326
59.185448,80,6078.011274
58.28119,80,6078.662032
58.478405,80,6078.869813
58.489735,80,6080.089643
6.058461,8,6080.300148
60.222164,80,6094.921199
58.31196,80,6095.730935
59.642498,80,6096.945637
58.993008,80,6097.153897
59.55917,80,6111.828658
58.881344,80,6112.720492
58.681534,80,6113.995342
58.408695,80,6114.235066
59.437454,80,6128.825174
57.34854,80,6129.653954
58.74814,80,6130.865643
58.69307,80,6131.085302
58.45644,80,6145.138795
60.18897,80,6145.961988
4.577448,6,6146.368338
58.754997,80,6147.195121
58.0727,80,6147.40751
58.32466,80,6162.959018
58.807106,80,6163.410591
58.888763,80,6164.26988
58.78439,80,6164.487596
60.74788,80,6179.69786
58.62369,80,6180.174335
58.507484,80,6181.024671
58.7348,80,6181.231652
59.107285,80,6196.414124
58.33595,80,6196.839155
59.202995,80,6197.700922
59.518852,80,6197.916831
58.686623,80,6213.153306
59.564835,80,6213.596503
57.48931,80,6214.523923
57.99472,80,6214.741295
57.37065,80,6229.837645
59.170788,80,6230.277231
58.658028,80,6231.150893
57.76331,80,6231.361075
7.274403,10,6233.315668
58.518147,80,6246.602923
58.429153,80,6247.038907
60.137756,80,6248.146606
58.855537,80,6250.047922
56.903973,80,6263.297752
58.615177,80,6263.744797
58.636093,80,6264.85428
59.3181,80,6266.693199
58.650818,80,6280.205956
59.002777,80,6280.653865
58.05894,80,6281.680854
58.87833,80,6283.528111
58.665653,80,6297.11725
58.93575,80,6297.534893
59.437454,80,6298.554226
58.773926,80,6300.366418
13.292797,17,6302.041895
29.103489,41,6305.994708
58.868042,80,6415.097073
43.979095,61,6416.124776
58.256172,80,6418.366428
58.726353,80,6424.158145
58.555042,80,6432.199298
58.947815,80,6433.354419
58.948284,80,6435.733921
58.617672,80,6441.277049
58.55691,80,6448.92431
58.82369,80,6450.05336
59.075916,80,6452.366161
58.77079,80,6458.025723
58.307987,80,6465.907915
59.064472,80,6466.939717
58.867775,80,6469.216693
58.62208,80,6474.849321
58.99301,80,6482.502607
58.704857,80,6483.525256
59.170055,80,6485.806756
59.80607,80,6491.435645
59.14856,80,6499.262865
59.087242,80,6500.310844
58.795193,80,6502.585727
59.615074,80,6508.465521
59.28117,80,6516.115653
58.65968,80,6517.235904
60.58563,80,6519.479138
59.720596,80,6524.964203
18.592909,27,6530.484071
59.022648,80,6532.68667
58.586056,80,6533.853834
59.170784,80,6536.183834
37.203175,51,6544.473103
58.645287,80,6547.465997
58.59132,80,6549.522435
58.99301,80,6552.826759
58.489544,80,6560.984296
5.268915,8,6562.613034
58.837456,80,6563.849734
55.99321,78,6565.624654
58.941086,80,6569.43365
58.925995,80,6579.411121
58.68694,80,6580.66424
58.841225,80,6582.415292
58.391663,80,6586.043715
58.93649,80,6596.044373
59.5283,80,6597.261143
59.025238,80,6598.936773
58.77078,80,6602.667978
58.50305,80,6612.71433
58.595463,80,6613.934833
59.409798,80,6615.592125
59.064434,80,6619.323812
38.20318,52,6624.662205
58.980247,80,6629.203389
58.89192,80,6632.187562
58.979122,80,6635.95563
58.495346,80,6641.339903
58.70372,80,6645.913014
9.503967,13,6648.630415
59.00669,80,6648.847034
58.439392,80,6652.465004
59.02018,80,6657.819184
59.114193,80,6665.012291
58.948425,80,6665.226001
58.859688,80,6669.009574
59.067337,80,6674.445095
58.690643,80,6682.126349
58.8538,80,6682.366136
58.932076,80,6686.059598
59.443962,80,6691.319678
58.50523,80,6698.571943
58.793007,80,6698.79607
59.02905,80,6702.455092
58.93636,80,6707.837254
59.68189,80,6715.237234
58.80859,80,6715.45491
59.15817,80,6719.160083
58.85793,80,6724.546718
58.78473,80,6731.980532
58.5962,80,6732.208201
9.6166725,14,6735.045166
58.775135,80,6736.131565
17.9625,25,6737.576964
58.168488,80,6741.559329
15.238681,22,6746.14181
59.322807,80,6751.703131
58.385532,80,6752.777206
58.09597,80,6754.26026
59.037457,80,6762.602264
58.556732,80,6768.591265
58.745007,80,6769.709534
58.811726,80,6771.193045
10.942875,15,6771.82354
58.88839,80,6779.625061
57.866257,80,6786.217461
58.734806,80,6787.659691
58.985527,80,6788.29985
58.17893,80,6796.258566
58.316475,80,6802.982042
58.45762,80,6804.447857
59.126343,80,6805.073175
59.468395,80,6813.020576
58.23001,80,6819.984116
59.375656,80,6821.405645
58.8819,80,6822.013644
24.015224,33,6828.874061
58.72635,80,6829.938077
59.122734,80,6836.421468
58.623695,80,6837.849472
58.03627,80,6946.344593
58.90413,80,6947.37621
59.300323,80,6954.145911
59.938328,80,6955.565038
59.34743,80,6962.840098
58.881905,80,6963.873484
58.575756,80,6970.374824
58.779243,80,6971.834897
58.7708,80,6979.471478
59.34507,80,6980.488891
58.980247,80,6987.130358
59.167313,80,6988.530787
58.248566,80,6996.06058
58.697277,80,6997.147142
58.392994,80,7004.210702
58.07068,80,7005.716202
59.40238,80,7013.507484
59.322502,80,7014.627693
58.73809,80,7021.220126
58.229843,80,7022.760024
58.932854,80,7030.409863
59.222095,80,7031.44713
59.488747,80,7038.126179
58.960564,80,7039.591307
58.95978,80,7047.094491
58.83745,80,7048.143543
58.94303,80,7054.817375
59.503807,80,7056.254814
59.003105,80,7063.662494
58.58248,80,7064.69308
58.526337,80,7071.192503
59.912487,80,7072.713235
7.081746,11,7073.589102
60.305233,80,7080.580573
58.847435,80,7081.611038
59.170795,80,7089.823892
59.043144,80,7090.666344
55.531048,77,7096.521757
59.64157,80,7098.204596
59.246246,80,7106.144436
59.23747,80,7106.967458
5.2452736,8,7108.574716
58.7278,80,7113.026673
59.294758,80,7114.650472
24.010439,34,7119.916564
58.61706,80,7122.641021
58.37554,80,7125.277482
59.32715,80,7131.283013
59.03745,80,7136.609833
58.779247,80,7139.314966
58.987774,80,7141.754764
58.762062,80,7147.697612
59.14363,80,7152.996594
59.04814,80,7155.681242
59.037453,80,7158.10891
59.168858,80,7164.329042
6.440108,9,7166.166783
58.904125,80,7169.765208
59.801373,80,7172.564075
58.568943,80,7175.116478
59.52314,80,7182.757438
58.303806,80,7186.437218
59.122326,80,7189.154148
59.019966,80,7191.671935
58.55477,80,7199.866128
10.57004,16,7203.051131
58.978226,80,7203.262568
58.520954,80,7205.887946
58.747845,80,7208.523506
58.845303,80,7219.555115
59.061367,80,7219.764247
59.170773,80,7222.527057
